Store ID,Store,Region,Order ID,Reference Order ID,Invoice Number,Product ID,Order Sub ID,Date,Order Time,Product,Size,Category,Brand,Sub Category,Income Head,Barcode,SKU,Batch Variant ID,Batch Variant Name,HSN / SAC Code,Quantity Ordered,Unit,Base Price ,Net Sale ,Taxes ,Amount,Void Amount ,MRP ,Cost Price per Unit,Cost Of Goods Sold,Void Quantity,Void Date,Void Time,User,Billing User,Manufacturer ID,Manufacturer,Discount Total Value,Discount Remarks,Discount IDs,Discount Names,Coupon Code,Total Charge Value,Payment Mode,Color,School Name
89246,Poorna Pragna Sadashiv Nagar,,OR11417420250517-153,,153,2105,1,17-05-2025,1:02 PM,ASPR_BLK_11C,11C,Footwear,Plaeto,,,,ASPR_BLK_11C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250517-333,,333,1071,1,17-05-2025,1:03 PM,VPS_KNG_XL,XL,none,GOL,,,,VPS_KNG_XL,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360720250517-572,,572,14,1,17-05-2025,1:04 PM,PLAT_BLK_UK7,7UK,none,Plaeto,,,,PLAT_BLK_UK7,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,Black,
55748,VPS_KNG,,OR11360720250517-572,,572,1070,2,17-05-2025,1:04 PM,VPS_KNG_L,L,none,GOL,,,,VPS_KNG_L,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,,
75845,ST_JOHN_HIGHS,,OR11426620250517-14,,14,2108,1,17-05-2025,1:04 PM,ASPR_BLK_UK1,1UK,Footwear,Plaeto,,,,ASPR_BLK_UK1,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-14,,14,2113,2,17-05-2025,1:04 PM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-14,,14,2127,3,17-05-2025,1:04 PM,ASPR_WHT_UK1,1UK,Footwear,Plaeto,,,,ASPR_WHT_UK1,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,White,
47731,Pulse Sports Warehouse,,OR9115320250517-650,,650,284,1,17-05-2025,1:05 PM,GOP_NAT_PLT_BLK_UK1,1UK,Gopalan National,Plaeto,,,,GOP_NAT_PLT_BLK_UK1,-1,,640419,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,Black,GOP-National
47731,Pulse Sports Warehouse,,OR9115320250517-650,,650,1820,2,17-05-2025,1:05 PM,GOP_NAT_PLT_WHT_UK1,1UK,Footwear,Plaeto,,,,GOP_NAT_PLT_WHT_UK1,-1,,,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,White,GOP-National
47731,Pulse Sports Warehouse,,OR9115320250517-650,,650,927,3,17-05-2025,1:05 PM,PLN_WHT_SOCKS_S,S,none,GOL,,,,PLN_WHT_SOCKS_S,-1,,,1,Piece,80.95,80.95,4.04,84.99,,149,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,White,
47731,Pulse Sports Warehouse,,OR9115320250517-650,,650,928,4,17-05-2025,1:05 PM,PLN_WHT_SOCKS_M,M,none,GOL,,,,PLN_WHT_SOCKS_M,-1,,,1,Piece,80.95,80.95,4.04,84.99,,149,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,White,
89246,Poorna Pragna Sadashiv Nagar,,OR11417320250517-120,,120,2105,1,17-05-2025,1:06 PM,ASPR_BLK_11C,11C,Footwear,Plaeto,,,,ASPR_BLK_11C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
51451,ST_JOHNS,,OR11428720250517-8,,8,4102,1,17-05-2025,1:06 PM,STJOHN_SP_Track_Pant_32,32,none,GOL,,,,STJOHN_SP_Track_Pant_32,-1,,,1,Piece,599.05,599.05,29.96,629.01,,999,0,0,0,,,stjohn,stjohn,-1,,0,,,,,0,UPI,,
51451,ST_JOHNS,,OR11428720250517-8,,8,4116,2,17-05-2025,1:06 PM,STJOHN_SP_Tshirt_32,32,none,GOL,,,,STJOHN_SP_Tshirt_32,-1,,,1,Piece,580,580,29,609,,999,0,0,0,,,stjohn,stjohn,-1,,0,,,,,0,UPI,,
89246,Poorna Pragna Sadashiv Nagar,,OR11426920250517-35,,35,2107,1,17-05-2025,1:06 PM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11417420250517-154,,154,2107,1,17-05-2025,1:06 PM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250517-334,,334,1071,1,17-05-2025,1:06 PM,VPS_KNG_XL,XL,none,GOL,,,,VPS_KNG_XL,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,,
55748,VPS_KNG,,OR11360720250517-573,,573,15,1,17-05-2025,1:06 PM,PLAT_BLK_UK8,8UK,none,Plaeto,,,,PLAT_BLK_UK8,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250517-573,,573,1070,2,17-05-2025,1:06 PM,VPS_KNG_L,L,none,GOL,,,,VPS_KNG_L,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
75845,ST_JOHN_HIGHS,,OR11426620250517-15,,15,2132,1,17-05-2025,1:07 PM,ASPR_WHT_UK6,6UK,Footwear,Plaeto,,,,ASPR_WHT_UK6,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,White,
47731,Pulse Sports Warehouse,,OR9115320250517-651,,651,288,1,17-05-2025,1:07 PM,GOP_NAT_PLT_BLK_UK5,5UK,Gopalan National,Plaeto,,,,GOP_NAT_PLT_BLK_UK5,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-National
86228,NPS Jayanagar,,OR11427320250517-42,,42,8,1,17-05-2025,1:08 PM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,NPS_JAY,NPS_JAY,-1,,0,,,,,0,Card,Black,
86228,NPS Jayanagar,,OR11427320250517-42,,42,27,2,17-05-2025,1:08 PM,PLAT_WHT_UK1,1UK,none,Plaeto,,,,PLAT_WHT_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,NPS_JAY,NPS_JAY,-1,,0,,,,,0,Card,White,
86228,NPS Jayanagar,,OR11427320250517-42,,42,3511,3,17-05-2025,1:08 PM,NPS_SEMI_CREW_SOCKS_S,S,Footwear,GOL,,,,NPS_SEMI_CREW_SOCKS_S,-1,,,1,Piece,284.76,284.76,14.24,299,,449,0,0,0,,,NPS_JAY,NPS_JAY,-1,,0,,,,,0,Card,,
76071,Plaeto_store,,OR9105220250517-108,,108,107,1,17-05-2025,1:08 PM,GNAN_PLT_WHT_13C,13C,GNAN Shrishti,Plaeto,,,,GNAN_PLT_WHT_13C,-1,,640419,1,Piece,1186.44,1186.44,213.56,1400,,1999,0,0,0,,,plaeto,plaeto,-1,,0,,,,,0,Card,White,Gnan Shrishti
89246,Poorna Pragna Sadashiv Nagar,,OR11426920250517-36,,36,2108,1,17-05-2025,1:08 PM,ASPR_BLK_UK1,1UK,Footwear,Plaeto,,,,ASPR_BLK_UK1,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
75843,Vivek_RAJ,,OR11360120250517-68,,68,2340,1,17-05-2025,1:08 PM,NAFL_BASHVR_PLAT_BLK_UK4,4UK,NAFL Basavesh,Plaeto,,,,NAFL_BASHVR_PLAT_BLK_UK4,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,vivek_rjn,vivek_rjn,-1,,0,,,,,0,UPI,Black,NAFL-Basaveshwaranagar
75843,Vivek_RAJ,,OR11360120250517-68,,68,2359,2,17-05-2025,1:08 PM,NAFL_BASHVR_PLAT_WHT_UK4,4UK,NAFL Basavesh,Plaeto,,,,NAFL_BASHVR_PLAT_WHT_UK4,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,vivek_rjn,vivek_rjn,-1,,0,,,,,0,UPI,White,NAFL-Basaveshwaranagar
88412,St. Javeria,,OR11373720250517-8,,8,2110,1,17-05-2025,1:09 PM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,1151.69,1151.69,207.3,1358.99,,1599,0,0,0,,,Javeria,Javeria,-1,,0,,,,,0,Cash,Black,
88412,St. Javeria,,OR11373720250517-8,,8,2112,2,17-05-2025,1:09 PM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,1223.73,1223.73,220.28,1444.01,,1699,0,0,0,,,Javeria,Javeria,-1,,0,,,,,0,Cash,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-16,,16,2111,1,17-05-2025,1:09 PM,ASPR_BLK_UK4,4UK,Footwear,Plaeto,,,,ASPR_BLK_UK4,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,Black,
88788,Deccan,,OR11427120250517-18,,18,3281,1,17-05-2025,1:09 PM,REBK_PROD_BLK_9US,9US,Footwear,Reebok,,,,REBK_PROD_BLK_9US,-1,,640419,1,Piece,2033.05,2033.05,365.94,2398.99,,2999,0,0,0,,,deccan,deccan,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250517-335,,335,1069,1,17-05-2025,1:09 PM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,4,Piece,90.48,361.92,18.1,380.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
89246,Poorna Pragna Sadashiv Nagar,,OR11417420250517-155,,155,2106,1,17-05-2025,1:10 PM,ASPR_BLK_12C,12C,Footwear,Plaeto,,,,ASPR_BLK_12C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11417320250517-121,,121,2103,1,17-05-2025,1:10 PM,ASPR_BLK_9C,9C,Footwear,Plaeto,,,,ASPR_BLK_9C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250517-574,,574,1070,1,17-05-2025,1:10 PM,VPS_KNG_L,L,none,GOL,,,,VPS_KNG_L,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
47731,Pulse Sports Warehouse,,OR9115320250517-652,,652,284,1,17-05-2025,1:10 PM,GOP_NAT_PLT_BLK_UK1,1UK,Gopalan National,Plaeto,,,,GOP_NAT_PLT_BLK_UK1,-1,,640419,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-National
47731,Pulse Sports Warehouse,,OR9115320250517-652,,652,1820,2,17-05-2025,1:10 PM,GOP_NAT_PLT_WHT_UK1,1UK,Footwear,Plaeto,,,,GOP_NAT_PLT_WHT_UK1,-1,,,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,White,GOP-National
47731,Pulse Sports Warehouse,,OR9115320250517-652,,652,928,3,17-05-2025,1:10 PM,PLN_WHT_SOCKS_M,M,none,GOL,,,,PLN_WHT_SOCKS_M,-1,,,2,Piece,80.95,161.9,8.1,170,,149,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,White,
89246,Poorna Pragna Sadashiv Nagar,,OR11426920250517-37,,37,2106,1,17-05-2025,1:11 PM,ASPR_BLK_12C,12C,Footwear,Plaeto,,,,ASPR_BLK_12C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250517-336,,336,1069,1,17-05-2025,1:11 PM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,,
55748,VPS_KNG,,OR11360720250517-575,,575,1067,1,17-05-2025,1:12 PM,VPS_KNG_XS,XS,none,GOL,,,,VPS_KNG_XS,-1,,,1,Piece,90.48,90.48,4.52,95,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
75121,BISHOPC_GRL,,OR11402620250517-68,,68,28,1,17-05-2025,1:12 PM,PLAT_WHT_UK2,2UK,none,Plaeto,,,,PLAT_WHT_UK2,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2499,0,0,0,,,BISHOPC_GRL,BISHOPC_GRL,-1,,0,,,,,0,UPI,White,
75121,BISHOPC_GRL,,OR11402620250517-68,,68,9,2,17-05-2025,1:12 PM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2499,0,0,0,,,BISHOPC_GRL,BISHOPC_GRL,-1,,0,,,,,0,UPI,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-17,,17,2130,1,17-05-2025,1:12 PM,ASPR_WHT_UK4,4UK,Footwear,Plaeto,,,,ASPR_WHT_UK4,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,White,
89246,Poorna Pragna Sadashiv Nagar,,OR11417420250517-156,,156,2104,1,17-05-2025,1:12 PM,ASPR_BLK_10C,10C,Footwear,Plaeto,,,,ASPR_BLK_10C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11417320250517-122,,122,2104,1,17-05-2025,1:13 PM,ASPR_BLK_10C,10C,Footwear,Plaeto,,,,ASPR_BLK_10C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
75845,ST_JOHN_HIGHS,,OR11402720250517-94,,94,2109,1,17-05-2025,1:14 PM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,Black,
75845,ST_JOHN_HIGHS,,OR11402720250517-94,,94,2113,2,17-05-2025,1:14 PM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,Black,
75845,ST_JOHN_HIGHS,,OR11402720250517-94,,94,2128,3,17-05-2025,1:14 PM,ASPR_WHT_UK2,2UK,Footwear,Plaeto,,,,ASPR_WHT_UK2,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,White,
75845,ST_JOHN_HIGHS,,OR11402720250517-94,,94,2132,4,17-05-2025,1:14 PM,ASPR_WHT_UK6,6UK,Footwear,Plaeto,,,,ASPR_WHT_UK6,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,Card,White,
89246,Poorna Pragna Sadashiv Nagar,,OR11417420250517-157,,157,2106,1,17-05-2025,1:15 PM,ASPR_BLK_12C,12C,Footwear,Plaeto,,,,ASPR_BLK_12C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
87093,Vivek Tailor Whitefield,,OR11215920250517-44,,44,3739,1,17-05-2025,1:15 PM,NPS_MATH_REBK_PROD_BLK_8US,8US,NPS Marthahalli,Reebok,,,,NPS_MATH_REBK_PROD_BLK_8US,-1,,,1,Piece,2160.17,2160.17,388.84,2549.01,,2999,0,0,0,,,vivek_whtf,vivek_whtf,-1,,0,,,,,0,UPI,Black,NPS marthahalli
87093,Vivek Tailor Whitefield,,OR11215920250517-44,,44,3757,2,17-05-2025,1:15 PM,NPS_MATH_REBK_PROD_WHT_8US,8US,NPS Marthahalli,Reebok,,,,NPS_MATH_REBK_PROD_WHT_8US,-1,,,1,Piece,2160.17,2160.17,388.84,2549.01,,2999,0,0,0,,,vivek_whtf,vivek_whtf,-1,,0,,,,,0,UPI,White,NPS marthahalli
55748,VPS_KNG,,OR11360720250517-576,,576,7,1,17-05-2025,1:15 PM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,Black,
55748,VPS_KNG,,OR11360720250517-576,,576,8,2,17-05-2025,1:15 PM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,Black,
55748,VPS_KNG,,OR11360720250517-576,,576,1067,3,17-05-2025,1:15 PM,VPS_KNG_XS,XS,none,GOL,,,,VPS_KNG_XS,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,,
55748,VPS_KNG,,OR11360720250517-576,,576,1069,4,17-05-2025,1:15 PM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,,
86775,Vydehi School,,OR11417620250517-24,,24,2110,1,17-05-2025,1:15 PM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,1151.69,1151.69,207.3,1358.99,,1599,0,0,0,,,vydehi_exc,vydehi_exc,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11426920250517-38,,38,2105,1,17-05-2025,1:16 PM,ASPR_BLK_11C,11C,Footwear,Plaeto,,,,ASPR_BLK_11C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11417320250517-123,,123,2107,1,17-05-2025,1:16 PM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-18,,18,2115,1,17-05-2025,1:17 PM,ASPR_BLK_UK8,8UK,Footwear,Plaeto,,,,ASPR_BLK_UK8,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-18,,18,2110,2,17-05-2025,1:17 PM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,1219.49,1219.49,219.5,1438.99,,1599,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,Black,
75845,ST_JOHN_HIGHS,,OR11426620250517-18,,18,2134,3,17-05-2025,1:17 PM,ASPR_WHT_UK8,8UK,Footwear,Plaeto,,,,ASPR_WHT_UK8,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,White,
89246,Poorna Pragna Sadashiv Nagar,,OR11417420250517-158,,158,2111,1,17-05-2025,1:17 PM,ASPR_BLK_UK4,4UK,Footwear,Plaeto,,,,ASPR_BLK_UK4,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
75121,BISHOPC_GRL,,OR11402620250517-69,,69,11,1,17-05-2025,1:18 PM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2499,0,0,0,,,BISHOPC_GRL,BISHOPC_GRL,-1,,0,,,,,0,UPI,Black,
51451,ST_JOHNS,,OR11426820250517-24,,24,4118,1,17-05-2025,1:18 PM,STJOHN_SP_Tshirt_36,36,none,GOL,,,,STJOHN_SP_Tshirt_36,-1,,,1,Piece,580,580,29,609,,999,0,0,0,,,stjohn,stjohn,-1,,0,,,,,0,UPI,,
51451,ST_JOHNS,,OR11426820250517-24,,24,4104,2,17-05-2025,1:18 PM,STJOHN_SP_Track_Pant_36,36,none,GOL,,,,STJOHN_SP_Track_Pant_36,-1,,,1,Piece,599.05,599.05,29.96,629.01,,999,0,0,0,,,stjohn,stjohn,-1,,0,,,,,0,UPI,,
51451,ST_JOHNS,,OR11426820250517-24,,24,13,3,17-05-2025,1:18 PM,PLAT_BLK_UK6,6UK,none,Plaeto,,,,PLAT_BLK_UK6,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,stjohn,stjohn,-1,,0,,,,,0,UPI,Black,
51451,ST_JOHNS,,OR11426820250517-24,,24,4128,4,17-05-2025,1:18 PM,STJOHN_Mult_WHT_SOCKS_P3_XL,XL,none,GOL,,,,STJOHN_Mult_WHT_SOCKS_P3_XL,-1,,,1,Piece,228.57,228.57,11.42,239.99,,449,0,0,0,,,stjohn,stjohn,-1,,0,,,,,0,UPI,,
75845,ST_JOHN_HIGHS,,OR11402720250517-95,,95,2114,1,17-05-2025,1:19 PM,ASPR_BLK_UK7,7UK,Footwear,Plaeto,,,,ASPR_BLK_UK7,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,Black,
75845,ST_JOHN_HIGHS,,OR11402720250517-95,,95,2133,2,17-05-2025,1:19 PM,ASPR_WHT_UK7,7UK,Footwear,Plaeto,,,,ASPR_WHT_UK7,-1,,640419,1,Piece,1295.76,1295.76,233.24,1529,,1699,0,0,0,,,ST_JOHN_HIGHS,ST_JOHN_HIGHS,-1,,0,,,,,0,UPI,White,
55748,VPS_KNG,,OR11360720250517-577,,577,14,1,17-05-2025,1:21 PM,PLAT_BLK_UK7,7UK,none,Plaeto,,,,PLAT_BLK_UK7,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250517-577,,577,1069,2,17-05-2025,1:21 PM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,1,Piece,90.48,90.48,4.52,95,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
47735,RCIS,,OR10905620250517-81,,81,3278,1,17-05-2025,1:22 PM,REBK_PROD_BLK_6US,6US,Footwear,Reebok,,,,REBK_PROD_BLK_6US,-1,,640419,1,Piece,1719.49,1719.49,309.5,2028.99,,2699,0,0,0,,,rcis,rcis,-1,,0,,,,,0,Card,Black,
75843,Vivek_RAJ,,OR11360120250517-69,,69,2283,1,17-05-2025,1:22 PM,NAFL_PLAT_WHT_UK4,4UK,NAFL,Plaeto,,,,NAFL_PLAT_WHT_UK4,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,vivek_rjn,vivek_rjn,-1,,0,,,,,0,UPI,White,NAFL
47731,Pulse Sports Warehouse,,OR9115320250517-653,,653,306,1,17-05-2025,1:22 PM,GOP_INT_PLT_BLK_UK4,4UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_BLK_UK4,-1,,640419,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-international
47731,Pulse Sports Warehouse,,OR9115320250517-653,,653,928,2,17-05-2025,1:22 PM,PLN_WHT_SOCKS_M,M,none,GOL,,,,PLN_WHT_SOCKS_M,-1,,,2,Piece,80.95,161.9,8.1,170,,149,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,White,
86775,Vydehi School,,OR11417620250517-25,,25,2113,1,17-05-2025,1:23 PM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,1227.97,1227.97,221.04,1449.01,,1699,0,0,0,,,vydehi_exc,vydehi_exc,-1,,0,,,,,0,UPI,Black,
86775,Vydehi School,,OR11417620250517-25,,25,2115,2,17-05-2025,1:23 PM,ASPR_BLK_UK8,8UK,Footwear,Plaeto,,,,ASPR_BLK_UK8,-1,,640419,1,Piece,1227.97,1227.97,221.04,1449.01,,1699,0,0,0,,,vydehi_exc,vydehi_exc,-1,,0,,,,,0,UPI,Black,
